2 1.18e-07
4 1.72e-07
6 2.6e-07
8 5.44e-07
10 8.74e-07
12 1.49e-06
14 3.252e-06
16 1.1034e-05
18 1.8873e-05
20 4.8248e-05
22 0.000125474
24 0.000324169
26 0.000847802
28 0.00223019
30 0.00602786
32 0.0149237
34 0.0388415
36 0.103872
38 0.267924
40 0.709455
42 1.84618
44 4.73836
46 12.2998
48 31.9394
50 83.601
52 218.503
