
1000 0.00249057
2000 0.0106799
3000 0.0178483
4000 0.0325178
5000 0.0545374
6000 0.0791116
7000 0.117478
8000 0.157062
9000 0.204648
10000 0.244086
11000 0.307099
12000 0.366801
13000 0.436182
14000 0.515567
15000 0.604836
16000 0.691392
17000 0.78145
18000 0.894802
19000 0.991668
20000 1.09821
21000 1.23811
22000 1.33587
23000 1.46577
24000 1.58152
25000 1.73501
26000 1.84462
27000 2.01418
28000 2.17765
29000 2.39858
30000 2.48156
31000 2.65722
32000 2.82774
33000 3.06566
34000 3.22195
35000 3.41931
36000 3.64387
37000 3.90557
38000 4.06161
39000 4.32675
40000 4.53317
41000 4.81794
42000 4.99835
43000 5.32777
44000 5.54068
45000 5.82888
46000 6.12246
47000 6.28456
48000 6.57147
49000 6.88688
50000 7.14321
51000 7.51627
52000 7.8445
53000 8.03055
54000 8.32386
55000 8.61557
56000 8.96683
57000 9.30433
58000 9.62794
59000 10.0012
60000 10.2934
61000 10.6565
62000 11.0118
63000 11.5607
64000 11.8794
65000 12.1832
66000 12.6298
67000 13.0228
68000 13.4806
69000 13.8324
70000 14.2345
71000 14.7093
72000 15.0941
73000 15.5003
74000 15.9086
75000 16.3434
76000 16.8428
77000 17.2918
78000 17.761
79000 18.2827
80000 18.8092
81000 19.43
82000 19.6918
83000 20.27
84000 21.0497
85000 21.5488
86000 22.3618
87000 22.0923
88000 22.5682
89000 23.792
90000 23.933
91000 24.2188
92000 24.9965
93000 25.3504
94000 26.2433
95000 26.6597
96000 27.3711
97000 27.9602
98000 28.7207
99000 28.9859
