
50000 0.013294
100000 0.025783
150000 0.032272
200000 0.042872
250000 0.04782
300000 0.060559
350000 0.073807
400000 0.089043
450000 0.088283
500000 0.101158
550000 0.112963
600000 0.126132
650000 0.139892
700000 0.154778
750000 0.169935
800000 0.18625
850000 0.171072
900000 0.182838
950000 0.195213
1000000 0.208516
1050000 0.22151
1100000 0.235796
1150000 0.250577
1200000 0.262957
1250000 0.277714
1300000 0.293575
1350000 0.308347
1400000 0.323792
1450000 0.338192
1500000 0.353254
1550000 0.374087
1600000 0.386627
1650000 0.345831
1700000 0.358037
1750000 0.371168
1800000 0.382123
1850000 0.395868
1900000 0.40795
1950000 0.422982
2000000 0.437234
2050000 0.457309
2100000 0.465572
2150000 0.48033
2200000 0.492978
2250000 0.510562
2300000 0.524093
2350000 0.534797
2400000 0.548992
2450000 0.565873
2500000 0.578311
2550000 0.594731
2600000 0.6126
2650000 0.622408
2700000 0.647605
2750000 0.655981
2800000 0.668977
2850000 0.688779
2900000 0.719591
2950000 0.71926
3000000 0.73374
3050000 0.752863
3100000 0.767763
3150000 0.783225
3200000 0.800147
3250000 0.796764
3300000 0.720636
3350000 0.732655
3400000 0.744089
3450000 0.756788
3500000 0.774604
3550000 0.78516
3600000 0.803798
3650000 0.811136
3700000 0.828722
3750000 0.839955
3800000 0.85618
3850000 0.866818
3900000 0.883063
3950000 0.893033
4000000 0.912202
4050000 0.922426
4100000 0.934986
4150000 0.954478
4200000 0.98349
4250000 0.975343
4300000 0.989572
4350000 1.00986
4400000 1.02798
4450000 1.03936
4500000 1.05761
4550000 1.06654
4600000 1.08098
4650000 1.1005
4700000 1.11117
4750000 1.12997
4800000 1.15249
4850000 1.16827
4900000 1.16928
4950000 1.18918
