2			1,17937219730942
52			2,06936318127175
102			2,06858461919812
152			2,06970752845256
202			2,03770603566432
252			0,533876866847958
302			0,768177908660057
352			1,18816560990638
402			0,92060915159853
452			0,999897918096286
502			0,997510889856876
552			1,07860036197535
602			1,03861394197199
652			1,0524254120075
702			1,06599392781332
752			1,04891045738179
802			1,05546571975727
852			1,04423532329788
902			1,00227459188825
952			1,02306948841015
1002			1,02213846183338
1052			0,994514833040303
1102			1,00986884988036
1152			1,02359418455955
1202			1,02009978389157
1252			1,03312290696332
1302			1,03437070938215
1352			1,02728726301548
1402			1,01974778914294
1452			1,04212452722762
1502			1,03380808064947
1552			1,03008608971454
1602			1,02743180535294
1652			1,0238277599376
1702			1,03231737742568
1752			1,03743326148234
1802			1,00786433860726
1852			0,989832043471102
1902			1,00575911615197
1952			0,953393120064249
2002			0,98976750775065
2052			1,01723308752805
2102			0,994810161158153
2152			0,98889619219171
2202			0,994793947839936
2252			1,06185772722738
2302			1,03938061089496
2352			1,03975227257616
2402			1,02800392712588
2452			1,03044326811177
2502			1,03164435562653
2552			1,0322244415564
2602			1,07208564363538
2652			1,00212226610859
2702			0,997194512482243
2752			0,99332264957265
2802			1,00553370529589
2852			1,04909580402804
2902			1,03419435764932
2952			0,975731329222938
3002			1,02711063433966
3052			1,04990034958154
3102			1,03256148223457
3152			1,02907152060089
3202			1,03267055100572
3252			1,02870800708087
3302			1,07247652102231
3352			1,0674115708013
3402			0,998086147732329
3452			1,01623222426243
3502			1,02126613069102
3552			1,04869984809222
3602			1,08651871777628
3652			1,068118388864
3702			1,06218711849964
3752			1,05395719017252
3802			1,06425547549326
3852			1,08772965006759
3902			1,07833321022813
3952			1,0819122987987
4002			1,0607664795165
4052			1,0130944003217
4102			1,01341531721662
4152			1,04878441235664
4202			1,04314425253605
4252			1,01260814632092
4302			1,00365664631282
4352			1,01635052059607
4402			1,03991665362898
4452			1,08239104467747
4502			1,08220077381867
4552			1,12208167267951
4602			1,13372385794946
4652			1,12268591927848
4702			1,0783089727974
4752			1,07964696105433
4802			1,03484322724276
4852			1,08241197029177
4902			1,07587709556296
4952			1,10275123298153
5002			1,14582928010531
5052			1,07227492862766
5102			1,12969409913645
5152			1,07372657027602
5202			1,0823634523546
5252			1,04594078408866
5302			1,0565432189906
5352			1,08953748733439
5402			1,10568972574703
5452			1,1028577595347
5502			1,06436974366541
5552			1,03774793365548
5602			1,04311505345424
5652			1,01739351458785
5702			1,04778321948705
5752			1,07007762591852
5802			1,11151139336393
5852			1,10034937246861
5902			1,03691482159424
5952			1,06558619663026
6002			1,09568884516509
6052			1,03541802486343
6102			1,10041515870045
6152			1,03693056352728
6202			1,04084061439601
6252			1,00708418472239
6302			1,0437907684762
6352			1,04663890673809
6402			1,01089862989095
6452			1,13806628259228
6502			1,10551941492586
6552			1,27251939353102
6602			1,30334361460821
6652			1,14790924387134
6702			1,07949637258323
6752			1,02931516847099
6802			1,04818849369538
6852			1,04557088723146
6902			1,05593663463461
6952			1,00114683687359
7002			1,07915391984178
7052			1,11389942972682
7102			1,07145317851136
7152			1,10438157263775
7202			1,12505686299878
7252			1,09444173100223
7302			1,12619682035194
7352			1,10616614839058
7402			1,05052067036795
7452			1,15886222677787
7502			1,13164964285286
7552			1,09276482204302
7602			1,05056221053215
7652			1,04845959402129
7702			0,999687093082417
7752			1,06633403301681
7802			1,09262692237369
7852			1,08875486726786
7902			1,08033786222657
7952			1,02759744989124
8002			1,03242847237026
8052			1,03435089235525
8102			1,01429019540746
8152			1,02111429915111
8202			1,04777669361584
8252			1,02667908219412
8302			1,05491244078406
8352			1,04022655053139
8402			1,04436010825142
8452			1,04375047276578
8502			1,01991686029338
8552			1,02146315295681
8602			1,04600454924732
8652			1,04215484163587
8702			1,04085273836519
8752			1,02854565513948
8802			1,02447531335186
8852			1,03552923922684
8902			1,04726475198574
8952			1,08316026316164
9002			1,07304015378226
9052			1,06167798845011
9102			1,09125535527327
9152			1,09466985563282
9202			1,06842659444855
9252			1,0403651034797
9302			1,03711291741383
9352			1,09400141731627
9402			1,07658165640681
9452			1,07448120023524
9502			1,00453516960359
9552			1,02956374808604
9602			1,04611594768611
9652			1,04757977664464
9702			1,02120749889288
9752			1,0194126912039
9802			1,00056039968846
9852			1,047976011994
9902			1,02023088133773
9952			1,02924569277545
