0 1.9074e-07
500 9.44723e-05
1000 0.000116122
1500 0.000134907
2000 0.000179905
2500 0.000229255
3000 0.000297938
3500 0.0003526
4000 0.000394535
4500 0.000440015
5000 0.000495142
5500 0.000548934
6000 0.00062366
6500 0.000676009
7000 0.000734867
7500 0.000778753
8000 0.000844438
8500 0.000892489
9000 0.00094432
9500 0.00100301
10000 0.00105703
10500 0.00110603
11000 0.00121611
11500 0.00123168
12000 0.00129291
12500 0.00136414
13000 0.00145224
13500 0.00146094
14000 0.00151937
14500 0.00161922
15000 0.00163327
15500 0.00169461
16000 0.00179381
16500 0.00181941
17000 0.00189236
17500 0.00197155
18000 0.00202381
18500 0.00206659
19000 0.00216712
19500 0.00219107
20000 0.00226539
20500 0.00230494
21000 0.00236524
21500 0.00244923
22000 0.00252792
22500 0.00259112
23000 0.00260626
23500 0.00270162
24000 0.00277276
24500 0.00282356
25000 0.00316204
25500 0.00297981
26000 0.00303156
26500 0.00306241
27000 0.00311041
27500 0.00326152
28000 0.00327703
28500 0.00335782
29000 0.00338777
29500 0.00346515
30000 0.00354858
30500 0.00353496
31000 0.00365208
31500 0.00378501
32000 0.00384875
32500 0.0038329
33000 0.00389698
33500 0.0039811
34000 0.00402532
34500 0.00405266
35000 0.00413572
35500 0.00420602
36000 0.00429013
36500 0.0043151
37000 0.00438174
37500 0.00447179
38000 0.00452628
38500 0.00455487
39000 0.00468435
39500 0.00472693
40000 0.00476342
40500 0.00481741
41000 0.00494056
41500 0.00503488
42000 0.00512584
42500 0.00519361
43000 0.00524697
43500 0.0052686
44000 0.00530538
44500 0.00540349
45000 0.00546088
45500 0.00553136
46000 0.00562749
46500 0.00562202
47000 0.00575236
47500 0.00587637
48000 0.00586434
48500 0.00595961
49000 0.00594146
49500 0.00619485
50000 0.0061652
