2 1.2924e-07
52 1.07248e-05
102 3.50414e-05
152 7.59376e-05
202 5.56089e-05
252 7.89973e-05
302 0.00010781
352 0.000140278
402 0.000182669
452 0.000229592
502 0.000282326
552 0.000340752
602 0.000404462
652 0.000474133
702 0.000550061
752 0.000633286
802 0.000752916
852 0.000806551
902 0.000903983
952 0.00101016
1002 0.00112748
1052 0.00122338
1102 0.00133783
1152 0.00147163
1202 0.00161119
1252 0.00172966
1302 0.00187488
1352 0.0020381
1402 0.00216357
1452 0.0023202
1502 0.00254558
1552 0.00265279
1602 0.00283962
1652 0.0030034
1702 0.00322624
1752 0.00337908
1802 0.00359821
1852 0.00378694
1902 0.00401242
1952 0.00421789
2002 0.00443473
2052 0.00466831
2102 0.00485557
2152 0.00511763
2202 0.00543528
2252 0.00560486
2302 0.00585189
2352 0.00611448
2402 0.00636008
2452 0.00660472
2502 0.00698231
2552 0.00715784
2602 0.00746965
2652 0.00774443
2702 0.00805125
2752 0.00834981
2802 0.00866045
2852 0.00895092
2902 0.00927373
2952 0.00961669
3002 0.0100844
3052 0.0102326
3102 0.0106085
3152 0.0110291
3202 0.0112732
3252 0.0117902
3302 0.0120512
3352 0.0124521
3402 0.0127606
3452 0.0131763
3502 0.0137258
3552 0.014027
3602 0.0142926
3652 0.0146585
3702 0.0150581
3752 0.0154795
3802 0.015958
3852 0.0163076
3902 0.0167318
3952 0.0176898
4002 0.0188954
4052 0.0187919
4102 0.0192961
4152 0.0196487
4202 0.0208504
4252 0.0212144
4302 0.0223817
4352 0.0219622
4402 0.0226035
4452 0.0225804
4502 0.0234626
4552 0.0245493
4602 0.0244892
4652 0.0253656
4702 0.0253671
4752 0.0249446
4802 0.0252559
4852 0.0258745
4902 0.0267505
4952 0.0279315
5002 0.0285257
5052 0.0289256
5102 0.0286501
5152 0.029081
5202 0.0298208
5252 0.0303569
5302 0.0308366
5352 0.0314377
5402 0.032035
5452 0.0326124
5502 0.0335289
5552 0.0337874
5602 0.0345751
5652 0.035593
5702 0.0359639
5752 0.0362786
5802 0.0369571
5852 0.0401922
5902 0.0413387
5952 0.0404016
6002 0.0427071
6052 0.0418601
6102 0.0412707
6152 0.041784
6202 0.043056
6252 0.043146
6302 0.0460017
6352 0.0458783
6402 0.0471116
6452 0.0489031
6502 0.0480484
6552 0.0506584
6602 0.0490175
6652 0.0498296
6702 0.0525766
6752 0.0517779
6802 0.0531025
6852 0.0526342
6902 0.0554639
6952 0.0535908
7002 0.0565233
7052 0.0574797
7102 0.0579865
7152 0.0593768
7202 0.0576529
7252 0.0592291
7302 0.0604172
7352 0.0603504
7402 0.0604276
7452 0.0619357
7502 0.0653653
7552 0.0664603
7602 0.0680857
7652 0.0671396
7702 0.0683615
7752 0.0695572
7802 0.069214
7852 0.0699345
7902 0.0714936
7952 0.0715503
8002 0.0739281
8052 0.0749469
8102 0.0749397
8152 0.078582
8202 0.0782962
8252 0.078807
8302 0.0801562
8352 0.0798039
8402 0.0797402
8452 0.0816974
8502 0.0823709
8552 0.081603
8602 0.0810998
8652 0.0827913
8702 0.0854845
8752 0.0875262
8802 0.0875256
8852 0.0876953
8902 0.0877304
8952 0.0878086
9002 0.0890702
9052 0.0914813
9102 0.0917751
9152 0.0913303
9202 0.0926901
9252 0.0991961
9302 0.103345
9352 0.101013
9402 0.101412
9452 0.0982718
9502 0.0994359
9552 0.100967
9602 0.103773
9652 0.105992
9702 0.105317
9752 0.105496
9802 0.107417
9852 0.110844
9902 0.113998
9952 0.112215
