2 2.228e-07
52 6.13063e-06
102 1.29096e-05
152 2.02618e-05
202 2.81626e-05
252 3.90163e-05
302 2.82527e-05
352 2.51555e-05
402 3.35089e-05
452 3.52658e-05
502 3.95322e-05
552 4.17708e-05
602 4.66878e-05
652 5.03935e-05
702 5.47414e-05
752 5.92634e-05
802 6.37583e-05
852 6.77332e-05
902 7.60576e-05
952 7.89441e-05
1002 8.34656e-05
1052 8.87849e-05
1102 9.28173e-05
1152 9.70451e-05
1202 9.99961e-05
1252 0.000103916
1302 0.00010925
1352 0.000113826
1402 0.000118393
1452 0.000122945
1502 0.000127366
1552 0.00013242
1602 0.000136411
1652 0.000142313
1702 0.000146299
1752 0.000150775
1802 0.000161107
1852 0.000170044
1902 0.000170165
1952 0.000186775
2002 0.000183533
2052 0.00018714
2102 0.000194033
2152 0.000199301
2202 0.00020092
2252 0.00020046
2302 0.000204847
2352 0.000210554
2402 0.000215934
2452 0.000220837
2502 0.000224179
2552 0.000229298
2602 0.000236982
2652 0.000254445
2702 0.000252719
2752 0.000258336
2802 0.000262392
2852 0.000262609
2902 0.000266272
2952 0.000284482
3002 0.000280591
3052 0.000279477
3102 0.000285245
3152 0.000291832
3202 0.000294516
3252 0.000301658
3302 0.000305699
3352 0.000310644
3402 0.000328134
3452 0.000330577
3502 0.000335463
3552 0.00033573
3602 0.000334575
3652 0.000348276
3702 0.000366153
3752 0.000364122
3802 0.000364716
3852 0.000360984
3902 0.000365541
3952 0.000372264
4002 0.000386677
4052 0.00039788
4102 0.000399916
4152 0.000403961
4202 0.000398454
4252 0.000415525
4302 0.0004258
4352 0.000425858
4402 0.000421854
4452 0.000423614
4502 0.000429558
4552 0.000444604
4602 0.000448798
4652 0.000444615
4702 0.000453192
4752 0.000459666
4802 0.000482418
4852 0.000468961
4902 0.000472725
4952 0.000480948
5002 0.000483154
5052 0.000502996
5102 0.000493199
5152 0.000513397
5202 0.000505904
5252 0.000531445
5302 0.000514739
5352 0.000522083
5402 0.000525245
5452 0.000528176
5502 0.000555758
5552 0.000541778
5602 0.000545981
5652 0.000566533
5702 0.000558648
5752 0.000564631
5802 0.000567655
5852 0.000575031
5902 0.000598215
5952 0.000584437
6002 0.000588543
6052 0.000622762
6102 0.000600975
6152 0.000604567
6202 0.00061003
6252 0.000637194
6302 0.000619811
6352 0.000628724
6402 0.000645861
6452 0.000638418
6502 0.000643474
6552 0.000648541
6602 0.000666584
6652 0.000657322
6702 0.000664936
6752 0.000690564
6802 0.000676012
6852 0.000681378
6902 0.000685043
6952 0.000718498
7002 0.000711942
7052 0.000702295
7102 0.000740205
7152 0.000717368
7202 0.000718833
7252 0.000741166
7302 0.000729955
7352 0.000735451
7402 0.000773426
7452 0.000749253
7502 0.000750811
7552 0.000757065
7602 0.000775777
7652 0.000768661
7702 0.000811743
7752 0.000792263
7802 0.000787568
7852 0.00078843
7902 0.000795117
7952 0.000823808
8002 0.000816258
8052 0.000830779
8102 0.000841626
8152 0.000842036
8202 0.000832184
8252 0.000862361
8302 0.000846056
8352 0.000853143
8402 0.000853199
8452 0.000859305
8502 0.000883573
8552 0.000891062
8602 0.00087487
8652 0.000877503
8702 0.000883319
8752 0.000904586
8802 0.000910877
8852 0.000910968
8902 0.000910996
8952 0.000912443
9002 0.000934308
9052 0.000958624
9102 0.000934126
9152 0.000937817
9202 0.000943069
9252 0.000978791
9302 0.000974243
9352 0.00095956
9402 0.00096655
9452 0.000970943
9502 0.00102091
9552 0.000996626
9602 0.000988877
9652 0.000987037
9702 0.00101615
9752 0.00103489
9802 0.00105282
9852 0.00102051
9902 0.00104296
9952 0.00103605
