0 2.438e-07
500 0.000185121
1000 0.000389135
1500 0.000760708
2000 0.00102568
2500 0.000482617
3000 0.000494674
3500 0.000452999
4000 0.000644118
4500 0.000694048
5000 0.000788472
5500 0.000948842
6000 0.00105457
6500 0.000926247
7000 0.00100227
7500 0.0011178
8000 0.00123515
8500 0.00131409
9000 0.00139895
9500 0.00153253
10000 0.00163203
10500 0.00176789
11000 0.00188453
11500 0.00208893
12000 0.00217296
12500 0.00229752
13000 0.00192418
13500 0.00202339
14000 0.00208988
14500 0.00219523
15000 0.00232089
15500 0.0024091
16000 0.00251567
16500 0.00262037
17000 0.0027362
17500 0.00287752
18000 0.00300007
18500 0.00310153
19000 0.00325465
19500 0.00338002
20000 0.00350399
20500 0.00358945
21000 0.00372468
21500 0.00385273
22000 0.00398946
22500 0.00411845
23000 0.00433311
23500 0.00445179
24000 0.00454967
24500 0.00466454
25000 0.0048426
