1 8.77e-07
21 0.000383155
41 0.00172127
61 0.0056122
81 0.00542672
101 0.00573044
121 0.0101278
141 0.0152875
161 0.0225942
181 0.0320374
201 0.0436635
221 0.0581054
241 0.0759074
261 0.0990317
281 0.122864
301 0.150443
321 0.177436
341 0.210884
361 0.25609
381 0.307076
401 0.346382
421 0.410084
441 0.472966
461 0.538659
481 0.714471
501 0.718277
521 0.852988
541 0.848799
561 0.955738
581 1.13199
601 1.15988
621 1.26974
641 1.40693
661 1.53249
681 1.68139
701 1.83253
721 2.30562
741 2.81318
761 2.93066
781 3.00698
801 3.35995
821 3.29064
841 3.574
861 3.90488
881 4.94164
901 5.44683
921 4.90121
941 5.10284
961 6.33416
981 7.44018
1001 6.18138
