5 6.4238e-06
10 3.34666e-05
15 0.000108878
20 0.000248335
25 0.000395663
30 0.000281097
35 0.000301029
40 0.000454614
45 0.000734168
50 0.000859631
55 0.00117946
60 0.00139776
65 0.00175528
70 0.00208813
75 0.0025189
80 0.00303839
85 0.00358963
90 0.00433173
95 0.00505613
100 0.00587281
105 0.00676833
110 0.00782068
115 0.00887915
120 0.0101914
125 0.0113233
130 0.0127546
135 0.0142468
140 0.0159292
145 0.0175868
150 0.0198894
155 0.0221612
160 0.0237383
165 0.0259847
170 0.0286683
175 0.0308542
180 0.0336569
185 0.0363246
190 0.0392808
195 0.0426245
200 0.0458813
205 0.0493567
210 0.052847
215 0.0569676
220 0.0608569
225 0.0648898
230 0.0694512
235 0.0796667
240 0.0786423
245 0.0838978
250 0.0889736
255 0.0944579
260 0.0999801
265 0.106239
270 0.111806
275 0.118117
280 0.124695
285 0.135911
290 0.138549
295 0.146081
300 0.153233
305 0.160864
310 0.168788
315 0.177392
320 0.185618
325 0.194664
330 0.203028
335 0.21232
340 0.226145
345 0.233074
350 0.242672
355 0.252592
360 0.263112
365 0.27502
370 0.285765
375 0.297323
380 0.313791
385 0.324366
390 0.333936
395 0.346862
400 0.362375
