0 3.748e-07
500 0.000192113
1000 0.000444516
1500 0.000705254
2000 0.00097424
2500 0.000443686
3000 0.000381796
3500 0.000429375
4000 0.00053697
4500 0.000605903
5000 0.000634107
5500 0.000715611
6000 0.000794382
6500 0.000862167
7000 0.000929307
7500 0.00100083
8000 0.00108477
8500 0.00114999
9000 0.00124178
9500 0.001302
10000 0.00136841
10500 0.00144557
11000 0.00152554
11500 0.00161126
12000 0.00168296
12500 0.0017724
13000 0.00186281
13500 0.00193143
14000 0.00199139
14500 0.00207509
15000 0.00216104
15500 0.00223611
16000 0.00231843
16500 0.00240901
17000 0.00250793
17500 0.00256264
18000 0.00263882
18500 0.00272534
19000 0.00280503
19500 0.00289392
20000 0.00304415
20500 0.00314781
21000 0.00322618
21500 0.00330935
22000 0.00339943
22500 0.00348261
23000 0.00357741
23500 0.00366066
24000 0.00373309
24500 0.00382896
25000 0.00392208
