0 4.31e-07
1 2.43e-07
2 1.97e-07
3 2.5e-07
4 2.71e-07
5 4.04e-07
6 5.51e-07
7 7.58e-07
8 8.08e-07
9 1.36e-06
10 2.061e-06
11 2.96e-06
12 4.27e-06
13 7.11e-06
14 1.1473e-05
15 1.7156e-05
16 4.3219e-05
17 5.3926e-05
18 8.4279e-05
19 0.000117698
20 0.000176051
21 0.000272289
22 0.000493375
23 0.000717126
24 0.00110385
25 0.00177052
26 0.00286309
27 0.00300822
28 0.00238461
29 0.00336685
30 0.0055391
31 0.00885922
32 0.0140646
33 0.0222723
34 0.0357365
35 0.0577643
36 0.0932084
37 0.153267
38 0.243921
39 0.393884
40 0.639478
41 1.05782
42 1.68232
43 2.7652
44 4.38423
45 7.2101
46 11.6326
47 20.0841
48 30.3544
49 49.9193
50 80.2567
