0 6.73e-07
500 0.000914723
1000 0.0035051
1500 0.00774511
2000 0.00755824
2500 0.00870597
3000 0.0121104
3500 0.0163658
4000 0.0212629
4500 0.0268696
5000 0.0323853
5500 0.0389581
6000 0.0462814
6500 0.0542905
7000 0.0628567
7500 0.0723259
8000 0.0824679
8500 0.0926405
9000 0.105678
9500 0.11648
10000 0.128563
10500 0.14121
11000 0.157002
11500 0.169488
12000 0.18612
12500 0.200458
13000 0.216464
13500 0.23316
14000 0.251653
14500 0.269023
15000 0.288869
15500 0.311776
16000 0.335645
16500 0.34958
17000 0.36956
17500 0.392544
18000 0.415254
18500 0.438194
19000 0.461674
19500 0.486261
20000 0.512303
20500 0.5403
21000 0.566605
21500 0.592853
22000 0.621758
22500 0.648425
23000 0.678213
23500 0.71079
24000 0.737276
24500 0.767721
25000 0.799065
