0 2.342e-07
500 0.00178596
1000 0.0028655
1500 0.00448784
2000 0.00786624
2500 0.0124692
3000 0.0181514
3500 0.0252785
4000 0.0337448
4500 0.0436306
5000 0.0551609
5500 0.0681233
6000 0.0824843
6500 0.0984357
7000 0.11589
7500 0.135017
8000 0.155683
8500 0.176902
9000 0.199919
9500 0.225075
10000 0.251881
10500 0.279234
11000 0.309941
11500 0.34121
12000 0.371406
12500 0.405278
13000 0.441736
13500 0.478529
14000 0.517851
14500 0.557069
15000 0.623507
15500 0.64346
16000 0.693738
16500 0.734539
17000 0.778796
17500 0.829418
18000 0.880487
18500 0.933294
19000 0.986121
19500 1.07066
20000 1.09964
20500 1.15639
21000 1.22045
21500 1.32645
22000 1.39171
22500 1.55601
23000 1.52041
23500 1.60414
24000 1.6872
24500 1.7148
25000 1.78348
