0 6.13e-07
500 0.000616859
1000 0.00218486
1500 0.00495263
2000 0.00736785
2500 0.00655508
3000 0.00949754
3500 0.0128026
4000 0.0166837
4500 0.0210755
5000 0.0258178
5500 0.0317482
6000 0.0373071
6500 0.0436119
7000 0.050908
7500 0.0583436
8000 0.0649506
8500 0.0734609
9000 0.0817577
9500 0.0914279
10000 0.102688
10500 0.112201
11000 0.12778
11500 0.138216
12000 0.151513
12500 0.163729
13000 0.172106
13500 0.184636
14000 0.207431
14500 0.221113
15000 0.239536
15500 0.255272
16000 0.275822
16500 0.297413
17000 0.309581
17500 0.322368
18000 0.339045
18500 0.365004
19000 0.391974
19500 0.414195
20000 0.434572
20500 0.482255
21000 0.47188
21500 0.491824
22000 0.51206
22500 0.549419
23000 0.586012
23500 0.573094
24000 0.616903
24500 0.667182
25000 0.678249
