0 6.26e-07
500 0.000145308
1000 0.000257227
1500 0.000403874
2000 0.000557076
2500 0.00073907
3000 0.00086988
3500 0.00107439
4000 0.00119827
4500 0.00137147
5000 0.00153666
5500 0.00149688
6000 0.000977929
6500 0.000870037
7000 0.00102097
7500 0.00103865
8000 0.00106567
8500 0.00114262
9000 0.00123282
9500 0.00160557
10000 0.00148856
10500 0.00153389
11000 0.00156803
11500 0.00170296
12000 0.00172808
12500 0.00184784
13000 0.00184562
13500 0.00194074
14000 0.00212857
14500 0.00210196
15000 0.00214197
15500 0.00221905
16000 0.00234909
16500 0.00238756
17000 0.00252162
17500 0.00267135
18000 0.00264192
18500 0.00282099
19000 0.00346859
19500 0.00287807
20000 0.00305138
20500 0.00313356
21000 0.00312523
21500 0.00320425
22000 0.00332382
22500 0.00346338
23000 0.00345908
23500 0.00353494
24000 0.00361961
24500 0.00369889
25000 0.00389423
